
START
1476, 1364, 1435, 1670, 2001, 2348, 2616, 2737, 2676, 2455, 
2126, 1661, 1429, 1367, 1482, 1751, 2095, 2430, 2663, 2739, 
2632, 2379, 2035, 1697, 1451, 1363, 1459, 1833, 2185, 2500, 
2697, 2727, 2581, 2295, 1943, 1621, 1411, 1369, 1508, 1794, 
2143, 2471, 2682, 2707, 2518, 2207, 1855, 1553, 1383, 1389, 
1574, 1879, 2232, 2539, 2715, 2716, 2548, 2249, 1896, 1495, 
1368, 1420, 1642, 1968, 2320, 2598, 2732, 2691, 2476, 2160, 
1808, 1523, 1372, 1408, 1609, 2062, 2402, 2648, 2739, 2652, 
2407, 2065, 1727, 1468, 1364, 1442, 1681, 2016, 2364, 2625, 
2737, 2599, 2324, 1976, 1648, 1424, 1365, 1491, 1758, 2110, 
2440, 2669, 2737, 2624, 2364, 2017, 1683, 1392, 1382, 1549, 
1848, 2200, 2514, 2704, 2726, 2571, 2279, 1928, 1609, 1406, 
1372, 1520, 1806, 2289, 2575, 2727, 2703, 2504, 2191, 1839, 
1544, 1379, 1394, 1582, 1895, 2246, 2550, 2718, 2715, 2433, 
2099, 1753, 1487, 1365, 1427, 1656, 1984, 2334, 2607, 2736, 
2684, 2470, 2143, 1794, 1512, 1363, 1473, 1736, 2073, 2416, 
2654, 2740, 2641, 2392, 2052, 1711, 1459, 1363, 1450, 1696, 
2033, 2489, 2694, 2732, 2591, 2310, 1960, 1635, 1418, 1368, 
1501, 1778, 2125, 2454, 2678, 2737, 2619, 2224, 1871, 1566, 
1387, 1387, 1560, 1862, 2216, 2524, 2710, 2723, 2559, 2265, 
1912, 1598, 1399, 1414, 1628, 1951, 2302, 2585, 2728, 2695, 
2495, 2175, 1824, 1532, 1376, 1400, 1595, 1911, 2262, 2638, 
2740, 2657, 2423, 2083, 1740, 1475, 1363, 1435, 1668, 2000, 
2348, 2616, 2734, 2678, 2456, 1992, 1663, 1431, 1364, 1482, 
1748, 2092, 2428, 2663, 2739, 2633, 2379, 2038, 1699, 1451, 
1362, 1537, 1834, 2182, 2500, 2698, 2729, 2582, 2295, 1944, 
1622, 1413, 1370, 1509, 1792, 2141, 2467, 2723, 2707, 2519, 
2207, 1856, 1555, 1383, 1390, 1571, 1879, 2232, 2537, 2711, 
2720, 2548, 2252, 1769, 1496, 1367, 1421, 1641, 1969, 2319, 
2596, 2732, 2689, 2482, 2160, 1810, 1521, 1373, 1406, 1720, 
2059, 2400, 2648, 2739, 2654, 2410, 2068, 1727, 1468, 1360, 
1442, 1679, 2016, 2361, 2623, 2734, 2601, 2325, 1976, 1649, 
1424, 1366, 1489, 1762, 2108, 2440, 2671, 2739, 2627, 2365, 
2019, 1577, 1393, 1382, 1549, 1851, 2199, 2512, 2705, 2727, 
2569, 2281, 1928, 1612, 1403, 1373, 1519, 1936, 2288, 2575, 
2727, 2702, 2507, 2192, 1840, 1544, 1379, 1394, 1582, 1894, 
2246, 2548, 2716, 2668, 2438, 2100, 1753, 1484, 1366, 1425, 
1656, 1983, 2331, 2606, 2735, 2684, 2468, 2144, 1795, 1438, 
1363, 1471, 1733, 2075, 2413, 2656, 2739, 2644, 2394, 2054, 
1712, 1460, 1363, 1449, 1694, 2168, 2485, 2692, 2733, 2591, 
2312, 1961, 1635, 1419, 1366, 1500, 1772, 2124, 2453, 2676, 
2737, 2531, 2224, 1871, 1565, 1387, 1384, 1558, 1862, 2215, 
